Date Time,Amount,Category,Payment Mode,User Income,Subscription
2023-06-02 19:00:00,2250,Groceries,Net Banking,70000,Yes
2023-09-06 21:00:00,4764,Shopping,UPI,100000,No
2023-09-17 20:00:00,1733,Transport,Card,50000,No
2023-12-11 21:00:00,536,Travel,Net Banking,100000,No
2023-04-13 20:00:00,3782,Food,Cash,70000,No
2023-09-17 01:00:00,590,Shopping,UPI,30000,No
2023-05-31 19:00:00,2110,Entertainment,UPI,70000,No
2023-03-10 04:00:00,4296,Food,Net Banking,30000,No
2023-12-06 19:00:00,1288,Shopping,Card,30000,No
2023-05-30 07:00:00,1040,Travel,Card,100000,No
2023-06-17 01:00:00,4517,Transport,Cash,70000,No
2023-05-19 14:00:00,2349,Entertainment,Cash,70000,No
2023-12-06 12:00:00,3957,Entertainment,Card,30000,Yes
2023-04-03 09:00:00,4338,Food,UPI,70000,No
2023-07-26 23:00:00,1130,Transport,Cash,50000,No
2023-04-09 17:00:00,247,Entertainment,Cash,50000,No
2023-06-01 14:00:00,2244,Shopping,UPI,100000,No
2024-01-16 15:00:00,1648,Groceries,Card,100000,No
2023-08-27 10:00:00,1650,Travel,Net Banking,70000,No
2023-07-05 04:00:00,3742,Food,Cash,100000,No
2023-11-14 10:00:00,3915,Transport,UPI,70000,No
2023-06-14 11:00:00,733,Groceries,Cash,100000,No
2023-03-11 20:00:00,3133,Groceries,UPI,50000,No
2023-02-19 20:00:00,4039,Food,Cash,30000,No
2023-04-27 03:00:00,382,Shopping,Card,30000,No
2023-11-06 16:00:00,1821,Transport,UPI,50000,No
2024-02-07 05:00:00,4250,Travel,Net Banking,30000,No
2023-11-27 07:00:00,2771,Food,Net Banking,70000,No
2023-05-19 06:00:00,856,Transport,Cash,70000,No
2024-01-05 02:00:00,1114,Groceries,Net Banking,50000,No
2023-10-06 17:00:00,938,Groceries,Cash,50000,No
2023-04-01 16:00:00,2973,Food,UPI,50000,Yes
2023-06-05 23:00:00,370,Transport,UPI,50000,No
2024-01-02 08:00:00,4007,Groceries,Net Banking,30000,Yes
2023-07-04 06:00:00,2432,Food,Net Banking,30000,No
2023-06-09 08:00:00,3281,Food,Card,30000,No
2024-01-18 03:00:00,2361,Travel,UPI,70000,No
2023-04-13 03:00:00,3651,Food,Net Banking,100000,No
2023-01-27 04:00:00,1550,Transport,Net Banking,70000,Yes
2024-02-14 05:00:00,1618,Transport,Net Banking,100000,No
2023-11-21 02:00:00,3331,Groceries,Cash,50000,No
2023-06-04 00:00:00,1569,Entertainment,Card,50000,No
2023-06-03 02:00:00,1968,Travel,UPI,30000,No
2023-06-13 17:00:00,4139,Transport,Net Banking,30000,No
2023-04-26 05:00:00,1915,Groceries,Net Banking,100000,No
2023-07-02 01:00:00,1455,Groceries,Net Banking,100000,No
2023-12-13 03:00:00,2773,Travel,Cash,30000,No
2023-07-26 12:00:00,54,Travel,UPI,50000,No
2023-01-29 20:00:00,1218,Groceries,Net Banking,30000,No
2023-05-12 18:00:00,2448,Entertainment,Net Banking,50000,No
2023-02-16 01:00:00,2680,Shopping,Cash,50000,No
2023-05-06 08:00:00,397,Groceries,Cash,70000,No
2023-04-01 01:00:00,4270,Travel,Card,70000,No
2023-12-14 17:00:00,1863,Food,Card,100000,No
2023-06-04 03:00:00,3392,Food,UPI,50000,No
2023-06-07 18:00:00,2624,Travel,Card,30000,No
2024-01-21 16:00:00,3875,Travel,UPI,50000,No
2023-06-25 00:00:00,4643,Shopping,Card,100000,No
2023-03-21 17:00:00,102,Transport,Net Banking,50000,No
2024-01-28 00:00:00,198,Travel,Card,50000,No
2023-08-19 00:00:00,552,Food,Net Banking,100000,No
2023-03-15 20:00:00,919,Entertainment,UPI,50000,No
2023-04-26 20:00:00,3571,Travel,Card,70000,No
2023-11-06 07:00:00,4364,Shopping,Card,100000,Yes
2023-04-30 15:00:00,3921,Entertainment,Card,70000,Yes
2023-01-28 12:00:00,1350,Shopping,Net Banking,100000,Yes
2023-09-18 02:00:00,2549,Entertainment,Net Banking,50000,No
2023-02-17 04:00:00,4083,Travel,Card,70000,No
2023-01-30 03:00:00,3339,Food,UPI,70000,No
2023-11-08 06:00:00,4883,Entertainment,Net Banking,30000,No
2023-09-20 09:00:00,3903,Groceries,Cash,70000,Yes
2023-11-22 12:00:00,2501,Transport,UPI,70000,No
2023-07-09 21:00:00,4435,Shopping,UPI,50000,No
2023-04-01 19:00:00,388,Entertainment,UPI,70000,No
2024-01-13 17:00:00,2874,Shopping,Net Banking,70000,Yes
2023-12-11 19:00:00,1743,Food,Card,70000,No
2023-03-01 06:00:00,1036,Shopping,Card,50000,No
2023-05-13 12:00:00,3540,Shopping,Cash,100000,Yes
2023-06-29 20:00:00,2783,Groceries,Card,50000,Yes
2023-10-07 00:00:00,3817,Shopping,Cash,70000,No
2024-02-04 07:00:00,4126,Entertainment,Cash,100000,No
2023-01-26 14:00:00,2056,Shopping,Card,50000,Yes
2023-07-10 10:00:00,3157,Travel,Cash,50000,No
2023-01-12 06:00:00,4518,Shopping,UPI,100000,No
2023-04-13 20:00:00,3380,Travel,UPI,30000,No
2024-02-04 06:00:00,3091,Transport,UPI,70000,No
2023-05-31 07:00:00,580,Shopping,Net Banking,30000,No
2023-05-09 03:00:00,973,Transport,Cash,70000,No
2023-01-13 01:00:00,4168,Shopping,Cash,70000,No
2023-12-05 08:00:00,290,Entertainment,UPI,30000,No
2023-10-03 14:00:00,1946,Travel,Net Banking,30000,No
2023-05-16 12:00:00,3374,Transport,Card,70000,No
2023-11-05 23:00:00,863,Transport,UPI,100000,No
2023-10-10 03:00:00,4800,Travel,Net Banking,100000,No
2023-01-12 14:00:00,832,Groceries,Card,30000,Yes
2023-01-25 04:00:00,4105,Shopping,Net Banking,30000,No
2023-07-26 14:00:00,57,Shopping,Card,50000,No
2023-12-18 21:00:00,3823,Entertainment,Cash,100000,No
2023-06-28 04:00:00,4720,Groceries,Cash,100000,No
2023-11-30 05:00:00,3189,Groceries,Net Banking,70000,Yes
2023-07-19 00:00:00,3839,Entertainment,Net Banking,50000,Yes
2023-02-04 08:00:00,4101,Transport,Card,70000,No
2023-06-09 16:00:00,567,Travel,Net Banking,50000,No
2024-01-06 11:00:00,3240,Transport,Net Banking,100000,Yes
2023-08-15 21:00:00,3152,Food,Card,70000,No
2023-02-27 12:00:00,4628,Entertainment,Card,50000,No
2024-02-16 01:00:00,2766,Travel,Cash,70000,No
2023-09-30 06:00:00,628,Transport,UPI,50000,No
2023-05-12 12:00:00,4532,Transport,Net Banking,30000,Yes
2023-06-29 11:00:00,4557,Groceries,Card,70000,No
2023-08-23 18:00:00,1915,Entertainment,Cash,30000,No
2023-12-24 07:00:00,1426,Food,UPI,50000,Yes
2023-08-31 02:00:00,2988,Shopping,Net Banking,70000,Yes
2023-12-22 13:00:00,955,Entertainment,Cash,50000,No
2023-09-05 06:00:00,1014,Food,UPI,50000,No
2023-05-10 13:00:00,2026,Food,Net Banking,30000,No
2023-06-20 02:00:00,4809,Entertainment,Cash,70000,No
2023-05-16 00:00:00,4970,Travel,Net Banking,100000,No
2023-09-09 04:00:00,1937,Entertainment,UPI,50000,No
2023-03-19 01:00:00,2497,Transport,Card,30000,No
2023-12-21 01:00:00,1041,Groceries,Cash,100000,No
2023-04-25 13:00:00,3606,Transport,UPI,30000,Yes
2023-10-06 08:00:00,4009,Food,Net Banking,30000,No
2024-01-24 15:00:00,3654,Food,UPI,30000,Yes
2023-01-09 13:00:00,1133,Shopping,UPI,50000,No
2023-11-03 08:00:00,484,Food,Card,100000,No
2023-07-11 07:00:00,70,Shopping,Cash,50000,No
2023-05-24 18:00:00,2972,Food,UPI,50000,Yes
2023-10-28 14:00:00,1975,Food,Card,70000,No
2023-06-08 19:00:00,1522,Entertainment,Card,100000,No
2023-08-03 05:00:00,1149,Entertainment,Card,70000,No
2023-12-21 05:00:00,2687,Groceries,Net Banking,30000,No
2023-04-23 20:00:00,439,Transport,Card,100000,Yes
2023-03-24 23:00:00,3463,Travel,Card,100000,No
2023-12-19 15:00:00,2665,Groceries,Card,50000,No
2023-05-17 09:00:00,1404,Food,Card,30000,Yes
2023-07-09 02:00:00,4571,Groceries,Cash,50000,No
2023-12-30 00:00:00,55,Entertainment,Cash,70000,No
2024-01-18 00:00:00,240,Transport,Card,30000,No
2023-06-05 02:00:00,197,Food,UPI,50000,No
2023-05-28 23:00:00,4550,Food,Net Banking,50000,Yes
2023-04-29 00:00:00,4403,Groceries,UPI,50000,No
2023-08-25 15:00:00,3600,Transport,UPI,30000,No
2023-10-02 03:00:00,4969,Shopping,Card,70000,No
2023-01-07 08:00:00,4155,Travel,UPI,100000,No
2023-08-28 18:00:00,1160,Transport,Cash,50000,No
2023-04-27 16:00:00,3883,Groceries,Cash,30000,No
2023-08-10 06:00:00,4983,Groceries,Net Banking,100000,No
2024-02-19 08:00:00,674,Travel,Cash,50000,No
2023-04-19 18:00:00,4175,Food,Cash,30000,No
2023-02-16 00:00:00,2225,Food,Card,70000,Yes
2023-11-03 17:00:00,3199,Shopping,Cash,50000,Yes
2023-06-24 23:00:00,1128,Groceries,UPI,30000,No
2023-06-10 14:00:00,3601,Travel,UPI,50000,No
2023-10-30 15:00:00,2402,Groceries,Cash,30000,No
2023-03-21 18:00:00,595,Entertainment,Net Banking,70000,No
2023-11-03 21:00:00,1245,Groceries,Net Banking,70000,Yes
2023-05-09 00:00:00,2119,Groceries,Net Banking,30000,No
2024-01-19 06:00:00,3408,Entertainment,Cash,100000,No
2023-01-17 22:00:00,2488,Entertainment,Net Banking,70000,Yes
2023-01-07 22:00:00,666,Travel,Cash,50000,Yes
2023-01-22 04:00:00,4294,Food,UPI,70000,No
2023-03-11 05:00:00,3393,Shopping,Net Banking,50000,No
2023-06-02 16:00:00,1861,Entertainment,Net Banking,70000,No
2023-05-26 09:00:00,221,Food,Net Banking,70000,No
2023-01-29 08:00:00,4192,Travel,UPI,50000,No
2023-04-16 04:00:00,675,Transport,Cash,70000,No
2023-03-30 08:00:00,4113,Groceries,UPI,50000,No
2023-08-08 04:00:00,2304,Travel,UPI,50000,No
2023-07-01 13:00:00,502,Travel,Card,70000,Yes
2023-02-26 19:00:00,1468,Entertainment,Net Banking,70000,No
2024-02-01 19:00:00,803,Shopping,Cash,50000,No
2023-04-06 12:00:00,3422,Entertainment,Cash,30000,No
2023-03-06 02:00:00,2773,Groceries,Card,70000,No
2023-05-23 00:00:00,3060,Entertainment,Card,100000,No
2023-11-19 14:00:00,2961,Groceries,UPI,70000,Yes
2023-12-31 16:00:00,1275,Entertainment,Card,30000,No
2024-01-23 03:00:00,217,Transport,Cash,30000,Yes
2023-03-21 07:00:00,3735,Shopping,Cash,70000,No
2023-01-08 06:00:00,135,Transport,Cash,70000,No
2023-04-03 22:00:00,1727,Food,UPI,100000,No
2023-06-28 15:00:00,2032,Shopping,Net Banking,70000,Yes
2023-06-23 08:00:00,4994,Entertainment,Net Banking,30000,No
2023-10-24 02:00:00,1536,Travel,UPI,100000,No
2024-02-08 17:00:00,491,Food,Cash,70000,No
2023-05-13 03:00:00,320,Travel,Cash,100000,No
2023-03-07 07:00:00,393,Transport,UPI,100000,No
2023-02-17 23:00:00,1256,Shopping,UPI,30000,No
2023-11-14 11:00:00,3131,Food,Card,30000,Yes
2023-09-09 09:00:00,1307,Transport,UPI,50000,No
2023-12-23 16:00:00,2341,Entertainment,Net Banking,30000,Yes
2023-07-26 02:00:00,1582,Travel,UPI,50000,No
2023-12-10 02:00:00,3472,Entertainment,Cash,30000,No
2023-03-21 11:00:00,4412,Groceries,Cash,30000,No
2023-05-26 10:00:00,1703,Food,Cash,50000,No
2023-04-16 15:00:00,288,Travel,Net Banking,50000,No
2023-06-23 21:00:00,964,Shopping,Net Banking,50000,No
2023-02-23 21:00:00,1488,Shopping,Card,100000,No
2023-07-18 17:00:00,3066,Shopping,UPI,50000,No
2023-07-19 20:00:00,1510,Transport,Card,100000,No
2023-10-14 07:00:00,3129,Shopping,UPI,100000,No
2023-05-04 20:00:00,2308,Travel,UPI,50000,No
2023-06-13 10:00:00,416,Transport,Net Banking,50000,No
2023-07-28 05:00:00,3041,Groceries,Cash,50000,Yes
2023-10-21 00:00:00,3791,Shopping,UPI,30000,No
2023-02-11 08:00:00,135,Shopping,Net Banking,30000,Yes
2023-12-05 00:00:00,2543,Transport,Card,50000,Yes
2023-08-09 07:00:00,4765,Shopping,Cash,70000,No
2023-04-04 08:00:00,181,Groceries,Card,50000,No
2023-03-03 12:00:00,953,Transport,Card,70000,No
2023-09-25 18:00:00,3506,Transport,Net Banking,30000,No
2023-01-17 05:00:00,1271,Food,Cash,30000,No
2023-02-11 15:00:00,1813,Transport,UPI,70000,No
2023-03-19 07:00:00,2854,Shopping,Card,30000,No
2023-12-05 13:00:00,1276,Transport,UPI,50000,No
2024-01-04 18:00:00,1334,Shopping,Cash,70000,No
2023-04-26 03:00:00,739,Shopping,Net Banking,70000,No
2023-06-02 15:00:00,4832,Transport,Net Banking,100000,Yes
2023-07-27 18:00:00,4931,Food,Net Banking,30000,No
2023-03-03 17:00:00,4485,Shopping,UPI,70000,No
2023-10-30 08:00:00,4557,Food,UPI,70000,No
2023-06-05 11:00:00,2046,Food,Cash,70000,Yes
2023-10-30 14:00:00,4431,Transport,UPI,30000,No
2023-01-19 19:00:00,1159,Entertainment,Net Banking,70000,No
2024-02-10 09:00:00,4995,Entertainment,Card,70000,No
2023-05-09 21:00:00,479,Shopping,Card,50000,No
2023-02-06 18:00:00,4176,Travel,Card,50000,No
2023-07-03 16:00:00,3831,Entertainment,Net Banking,100000,No
2023-06-19 12:00:00,652,Transport,UPI,70000,Yes
2023-05-17 13:00:00,489,Transport,Card,30000,No
2023-12-23 22:00:00,1034,Entertainment,UPI,100000,Yes
2023-11-28 07:00:00,1968,Travel,UPI,100000,No
2023-07-15 10:00:00,4557,Groceries,Net Banking,100000,Yes
2023-07-11 11:00:00,577,Shopping,UPI,70000,No
2023-07-09 23:00:00,4455,Groceries,UPI,100000,No
2023-10-31 19:00:00,3046,Groceries,Net Banking,30000,No
2023-12-07 00:00:00,3517,Food,Cash,50000,Yes
2023-01-05 16:00:00,1411,Food,Card,50000,No
2023-08-02 19:00:00,753,Shopping,Card,70000,Yes
2023-05-14 05:00:00,712,Travel,UPI,30000,No
2023-01-06 19:00:00,414,Food,Cash,30000,No
2023-03-01 08:00:00,972,Entertainment,Net Banking,30000,Yes
2023-05-03 21:00:00,3906,Shopping,UPI,70000,Yes
2023-05-13 00:00:00,225,Transport,Net Banking,30000,No
2023-12-29 20:00:00,985,Groceries,Card,50000,No
2023-09-09 19:00:00,431,Shopping,Net Banking,30000,No
2023-10-19 05:00:00,355,Transport,Card,30000,No
2023-10-29 12:00:00,4747,Transport,Net Banking,70000,Yes
2023-09-18 21:00:00,2440,Food,Net Banking,100000,No
2023-02-06 23:00:00,2253,Transport,Cash,100000,No
2023-05-10 08:00:00,4857,Travel,Net Banking,70000,No
2023-01-03 01:00:00,1515,Transport,UPI,70000,No
2023-06-14 15:00:00,3321,Transport,Cash,70000,No
2023-05-29 08:00:00,452,Groceries,UPI,70000,Yes
2023-01-01 18:00:00,4759,Travel,Net Banking,30000,Yes
2023-07-20 21:00:00,2720,Shopping,Net Banking,30000,Yes
2023-09-22 04:00:00,1851,Travel,Cash,100000,Yes
2023-12-02 18:00:00,2700,Travel,Card,70000,No
2024-02-07 17:00:00,226,Shopping,Cash,70000,Yes
2023-04-19 14:00:00,4594,Groceries,Card,30000,No
2023-11-23 22:00:00,792,Transport,Card,70000,Yes
2023-12-27 03:00:00,2398,Travel,Net Banking,50000,Yes
2023-09-26 00:00:00,4452,Travel,UPI,30000,No
2023-06-06 21:00:00,800,Shopping,Cash,50000,No
2023-04-12 14:00:00,918,Entertainment,Cash,30000,No
2024-02-10 21:00:00,4112,Travel,Net Banking,30000,No
2023-09-22 22:00:00,4017,Food,Net Banking,30000,No
2023-12-13 15:00:00,263,Transport,Cash,100000,No
2023-09-05 13:00:00,1667,Transport,Cash,100000,No
2023-11-15 12:00:00,2580,Groceries,UPI,30000,Yes
2023-07-22 07:00:00,3383,Travel,Net Banking,30000,No
2023-09-30 19:00:00,1647,Shopping,UPI,30000,No
2023-10-27 20:00:00,561,Food,Net Banking,30000,No
2023-09-04 07:00:00,302,Shopping,Net Banking,70000,No
2023-09-28 01:00:00,4183,Travel,UPI,70000,No
2023-04-26 01:00:00,678,Food,Card,70000,Yes
2023-07-05 16:00:00,3526,Groceries,Card,100000,No
2024-02-05 07:00:00,1036,Groceries,Card,50000,No
2023-09-23 01:00:00,1775,Groceries,Net Banking,30000,No
2023-08-26 05:00:00,2143,Entertainment,UPI,70000,Yes
2023-08-30 04:00:00,1751,Shopping,Card,70000,No
2023-01-09 09:00:00,354,Travel,Cash,70000,Yes
2023-09-14 16:00:00,4128,Food,Card,30000,No
2023-01-22 13:00:00,2330,Transport,UPI,30000,No
2023-11-19 09:00:00,4390,Transport,Net Banking,50000,No
2024-02-02 05:00:00,2857,Shopping,UPI,100000,No
2023-03-24 20:00:00,2936,Travel,Net Banking,50000,No
2023-06-08 10:00:00,3504,Entertainment,UPI,30000,No
2023-08-31 00:00:00,1074,Travel,UPI,50000,No
2023-10-26 10:00:00,4362,Shopping,Cash,70000,No
2023-09-18 01:00:00,3025,Travel,Card,50000,Yes
2023-12-16 23:00:00,556,Transport,Card,70000,Yes
2023-08-23 17:00:00,4906,Transport,UPI,50000,No
2023-08-28 19:00:00,3001,Food,Card,70000,No
2023-09-20 21:00:00,1103,Entertainment,Cash,50000,No
2023-06-21 13:00:00,2724,Transport,UPI,100000,No
2023-12-14 17:00:00,2617,Food,Card,50000,No
2023-03-05 06:00:00,1954,Entertainment,Card,30000,No
2023-09-14 19:00:00,4420,Transport,Net Banking,30000,No
2023-04-19 08:00:00,4637,Entertainment,Card,70000,No
2023-04-02 11:00:00,4972,Travel,Card,30000,No
2023-05-29 02:00:00,2944,Food,Net Banking,70000,No
2023-04-29 17:00:00,1150,Entertainment,UPI,100000,No
2023-03-14 14:00:00,3711,Entertainment,UPI,30000,No
2023-02-24 10:00:00,1686,Travel,Cash,30000,No
2023-06-10 09:00:00,1505,Transport,Net Banking,70000,No
2023-11-10 07:00:00,3663,Transport,UPI,100000,Yes
2023-06-24 19:00:00,88,Shopping,Card,100000,No
2023-08-04 18:00:00,3134,Shopping,Card,50000,No
2023-04-17 11:00:00,4289,Transport,Card,70000,No
2023-04-07 01:00:00,2781,Groceries,Cash,70000,No
2023-11-14 11:00:00,2465,Groceries,UPI,100000,No
2024-01-22 16:00:00,808,Entertainment,Net Banking,70000,No
2023-04-21 02:00:00,4392,Transport,UPI,30000,No
2024-01-26 09:00:00,3166,Shopping,Net Banking,30000,No
2023-09-25 01:00:00,814,Entertainment,Net Banking,30000,No
2023-07-18 05:00:00,2472,Food,UPI,70000,No
2023-05-05 18:00:00,1364,Shopping,Card,50000,No
2023-12-31 15:00:00,4352,Shopping,Card,50000,No
2023-02-22 23:00:00,4045,Shopping,Net Banking,100000,No
2023-03-17 13:00:00,4079,Groceries,Card,70000,No
2024-01-02 17:00:00,3743,Travel,Cash,100000,Yes
2023-04-13 13:00:00,3235,Travel,Cash,70000,No
2023-06-21 16:00:00,2916,Groceries,Net Banking,50000,No
2023-09-13 04:00:00,1367,Transport,Card,30000,Yes
2023-12-20 03:00:00,750,Transport,Net Banking,70000,Yes
2023-07-03 04:00:00,4433,Groceries,Cash,50000,No
2024-01-22 19:00:00,2251,Groceries,Cash,50000,No
2023-02-04 00:00:00,1643,Transport,Cash,50000,No
2023-11-01 08:00:00,4037,Travel,UPI,30000,No
2023-11-02 11:00:00,4995,Entertainment,Cash,50000,No
2023-01-04 10:00:00,4195,Groceries,Card,100000,Yes
2023-03-22 00:00:00,1280,Entertainment,UPI,50000,No
2023-11-22 17:00:00,2662,Entertainment,Cash,50000,No
2023-03-29 05:00:00,3187,Food,Card,70000,No
2023-10-22 15:00:00,1958,Travel,Cash,70000,No
2023-11-28 23:00:00,1840,Entertainment,Card,70000,No
2023-12-15 15:00:00,2978,Travel,Card,50000,No
2023-08-09 05:00:00,1138,Travel,Cash,50000,Yes
2023-07-25 17:00:00,2431,Food,Cash,100000,No
2023-01-16 09:00:00,4177,Transport,UPI,30000,No
2023-03-17 18:00:00,2995,Travel,Cash,50000,Yes
2023-03-29 13:00:00,3619,Entertainment,Card,30000,No
2023-05-26 10:00:00,1215,Transport,Net Banking,50000,No
2023-03-16 03:00:00,650,Transport,UPI,30000,No
2023-11-16 18:00:00,2075,Shopping,Card,70000,No
2023-02-26 20:00:00,1634,Entertainment,Card,50000,Yes
2023-10-31 22:00:00,1037,Entertainment,Net Banking,100000,No
2023-06-03 04:00:00,2015,Travel,Cash,30000,Yes
2023-04-12 02:00:00,1489,Entertainment,Card,70000,Yes
2023-12-11 08:00:00,4665,Shopping,Net Banking,100000,No
2023-12-04 01:00:00,918,Travel,Net Banking,70000,No
2023-05-04 10:00:00,2113,Groceries,Cash,50000,No
2023-02-05 19:00:00,1179,Entertainment,Net Banking,100000,No
2023-06-22 10:00:00,4428,Entertainment,Net Banking,30000,No
2023-04-12 00:00:00,4506,Food,Net Banking,30000,No
2024-01-21 16:00:00,3779,Groceries,Net Banking,100000,Yes
2023-06-17 09:00:00,1984,Groceries,Net Banking,30000,No
2023-12-23 16:00:00,1126,Shopping,Net Banking,70000,No
2023-12-14 14:00:00,1689,Groceries,Card,100000,No
2023-02-17 06:00:00,1442,Food,UPI,30000,No
2023-08-04 06:00:00,80,Shopping,Cash,70000,No
2023-08-02 07:00:00,753,Groceries,UPI,30000,Yes
2023-08-26 06:00:00,918,Shopping,Cash,70000,No
2023-09-13 16:00:00,282,Groceries,UPI,50000,No
2023-08-17 13:00:00,1000,Groceries,Cash,70000,No
2023-06-23 12:00:00,108,Transport,Net Banking,30000,Yes
2023-04-08 18:00:00,2868,Groceries,UPI,70000,Yes
2023-07-29 23:00:00,3650,Entertainment,UPI,30000,No
2023-07-24 01:00:00,3199,Groceries,Cash,100000,No
2023-12-10 20:00:00,351,Entertainment,Cash,100000,No
2023-07-30 01:00:00,2900,Travel,Card,50000,No
2023-06-12 13:00:00,2994,Transport,Net Banking,70000,No
2023-02-25 17:00:00,1973,Food,Net Banking,50000,No
2023-02-19 08:00:00,366,Shopping,Card,100000,No
2023-07-04 10:00:00,1938,Shopping,Cash,70000,No
2023-03-06 15:00:00,2765,Travel,Net Banking,70000,Yes
2023-03-09 21:00:00,4835,Groceries,Cash,50000,Yes
2024-02-01 15:00:00,1931,Food,Net Banking,50000,No
2023-03-05 14:00:00,3948,Travel,UPI,70000,No
2024-02-16 01:00:00,4163,Travel,UPI,70000,No
2023-02-26 17:00:00,1228,Shopping,Net Banking,70000,No
2024-02-11 21:00:00,3905,Entertainment,Net Banking,50000,No
2023-07-02 02:00:00,4923,Entertainment,Net Banking,30000,Yes
2023-08-09 03:00:00,4505,Groceries,Card,100000,No
2023-11-14 02:00:00,381,Groceries,Net Banking,100000,No
2023-03-25 01:00:00,577,Travel,Card,50000,No
2023-02-06 05:00:00,2109,Groceries,Card,70000,No
2023-02-12 06:00:00,1148,Entertainment,UPI,100000,No
2023-01-26 02:00:00,261,Food,Net Banking,100000,No
2023-01-29 18:00:00,1764,Shopping,UPI,100000,No
2023-12-28 21:00:00,2738,Entertainment,UPI,100000,No
2023-01-21 09:00:00,2380,Transport,Card,70000,No
2023-10-14 00:00:00,3316,Groceries,Cash,50000,No
2023-10-29 16:00:00,1082,Shopping,Card,70000,No
2023-11-21 10:00:00,1382,Transport,UPI,70000,No
2023-12-01 08:00:00,1890,Shopping,Card,100000,No
2023-01-13 06:00:00,4736,Travel,Card,100000,No
2023-08-17 16:00:00,2188,Groceries,Card,70000,No
2023-06-17 19:00:00,4601,Travel,Net Banking,70000,No
2023-05-02 08:00:00,4141,Shopping,Card,70000,No
2024-02-17 21:00:00,493,Travel,UPI,30000,No
2023-07-17 16:00:00,4224,Groceries,Card,100000,No
2023-03-20 01:00:00,1548,Entertainment,Net Banking,50000,No
2023-05-16 18:00:00,976,Food,UPI,50000,Yes
2023-04-28 09:00:00,672,Transport,Card,50000,No
2023-12-26 20:00:00,1529,Entertainment,UPI,30000,No
2023-06-01 17:00:00,3087,Shopping,Net Banking,30000,Yes
2023-07-05 18:00:00,3435,Entertainment,Cash,50000,Yes
2023-08-10 03:00:00,3368,Travel,Net Banking,50000,No
2024-01-08 05:00:00,283,Groceries,Net Banking,50000,Yes
2023-03-27 01:00:00,1667,Entertainment,UPI,70000,No
2023-01-29 07:00:00,2741,Entertainment,UPI,100000,No
2023-08-28 02:00:00,2080,Groceries,Cash,30000,Yes
2023-08-25 04:00:00,436,Travel,Cash,30000,No
2024-02-02 22:00:00,1684,Food,Cash,70000,No
2023-11-17 17:00:00,4183,Entertainment,Net Banking,30000,Yes
2023-12-01 17:00:00,1234,Transport,Net Banking,50000,No
2023-01-03 14:00:00,2017,Shopping,Cash,30000,Yes
2023-11-23 05:00:00,290,Travel,Cash,70000,No
2023-11-03 08:00:00,611,Travel,Cash,100000,No
2023-10-16 03:00:00,2049,Entertainment,Card,50000,No
2023-12-13 22:00:00,4951,Transport,Card,30000,No
2023-06-01 20:00:00,1979,Groceries,Cash,50000,No
2023-07-27 02:00:00,4950,Entertainment,Net Banking,100000,No
2023-11-30 11:00:00,2829,Entertainment,UPI,30000,No
2023-05-17 14:00:00,1725,Groceries,Net Banking,50000,No
2023-11-01 00:00:00,2565,Shopping,UPI,70000,No
2024-01-11 14:00:00,1727,Groceries,Cash,70000,No
2023-05-09 02:00:00,4191,Entertainment,Card,100000,No
2023-12-13 08:00:00,3796,Food,Card,100000,No
2023-11-11 16:00:00,3406,Groceries,UPI,100000,Yes
2023-03-10 05:00:00,1701,Shopping,Cash,30000,No
2023-08-01 15:00:00,4227,Groceries,Card,100000,No
